onset	duration	sample	value
14.243	0	7121.5	PHOTO 5Hz           
14.246	0	7123	Photo/HV mark
14.446	0	7223	Photo/HV mark
14.646	0	7323	Photo/HV mark
14.846	0	7423	Photo/HV mark
15.046	0	7523	Photo/HV mark
15.246	0	7623	Photo/HV mark
15.446	0	7723	Photo/HV mark
15.646	0	7823	Photo/HV mark
15.846	0	7923	Photo/HV mark
16.046	0	8023	Photo/HV mark
16.246	0	8123	Photo/HV mark
16.446	0	8223	Photo/HV mark
16.646	0	8323	Photo/HV mark
16.669	0	8334.5	open eyes
16.846	0	8423	Photo/HV mark
17.046	0	8523	Photo/HV mark
17.246	0	8623	Photo/HV mark
17.446	0	8723	Photo/HV mark
17.646	0	8823	Photo/HV mark
17.846	0	8923	Photo/HV mark
18.046	0	9023	Photo/HV mark
18.246	0	9123	Photo/HV mark
18.446	0	9223	Photo/HV mark
18.646	0	9323	Photo/HV mark
18.846	0	9423	Photo/HV mark
19.046	0	9523	Photo/HV mark
19.246	0	9623	Photo/HV mark
19.446	0	9723	Photo/HV mark
19.646	0	9823	Photo/HV mark
19.733	0	9866.5	closed eyes
19.846	0	9923	Photo/HV mark
20.046	0	10023	Photo/HV mark
20.246	0	10123	Photo/HV mark
20.446	0	10223	Photo/HV mark
20.646	0	10323	Photo/HV mark
20.846	0	10423	Photo/HV mark
21.046	0	10523	Photo/HV mark
21.244	0	10622	Photo/HV mark
21.444	0	10722	Photo/HV mark
21.644	0	10822	Photo/HV mark
21.844	0	10922	Photo/HV mark
22.044	0	11022	Photo/HV mark
22.244	0	11122	Photo/HV mark
22.444	0	11222	Photo/HV mark
22.644	0	11322	Photo/HV mark
22.844	0	11422	Photo/HV mark
23.044	0	11522	Photo/HV mark
23.244	0	11622	Photo/HV mark
23.444	0	11722	Photo/HV mark
23.644	0	11822	Photo/HV mark
23.844	0	11922	Photo/HV mark
24.044	0	12022	Photo/HV mark
24.244	0	12122	Photo/HV mark
34.244	0	17122	Photo/HV mark
34.32	0	17160	PHOTO 10Hz          
34.344	0	17172	Photo/HV mark
34.444	0	17222	Photo/HV mark
34.544	0	17272	Photo/HV mark
34.644	0	17322	Photo/HV mark
34.744	0	17372	Photo/HV mark
34.844	0	17422	Photo/HV mark
34.944	0	17472	Photo/HV mark
35.044	0	17522	Photo/HV mark
35.144	0	17572	Photo/HV mark
35.244	0	17622	Photo/HV mark
35.344	0	17672	Photo/HV mark
35.444	0	17722	Photo/HV mark
35.544	0	17772	Photo/HV mark
35.644	0	17822	Photo/HV mark
35.744	0	17872	open eyes
35.744	0	17872	Photo/HV mark
35.844	0	17922	Photo/HV mark
35.944	0	17972	Photo/HV mark
36.044	0	18022	Photo/HV mark
36.144	0	18072	Photo/HV mark
36.244	0	18122	Photo/HV mark
36.344	0	18172	Photo/HV mark
36.444	0	18222	Photo/HV mark
36.544	0	18272	Photo/HV mark
36.644	0	18322	Photo/HV mark
36.744	0	18372	Photo/HV mark
36.844	0	18422	Photo/HV mark
36.944	0	18472	Photo/HV mark
37.044	0	18522	Photo/HV mark
37.144	0	18572	Photo/HV mark
37.244	0	18622	Photo/HV mark
37.344	0	18672	Photo/HV mark
37.444	0	18722	Photo/HV mark
37.544	0	18772	Photo/HV mark
37.644	0	18822	Photo/HV mark
37.744	0	18872	Photo/HV mark
37.844	0	18922	Photo/HV mark
37.944	0	18972	Photo/HV mark
38.044	0	19022	Photo/HV mark
38.144	0	19072	Photo/HV mark
38.244	0	19122	Photo/HV mark
38.344	0	19172	Photo/HV mark
38.444	0	19222	Photo/HV mark
38.544	0	19272	Photo/HV mark
38.644	0	19322	Photo/HV mark
38.744	0	19372	Photo/HV mark
38.844	0	19422	Photo/HV mark
38.944	0	19472	Photo/HV mark
39.044	0	19522	Photo/HV mark
39.144	0	19572	Photo/HV mark
39.244	0	19622	Photo/HV mark
39.251	0	19625.5	closed eyes
39.344	0	19672	Photo/HV mark
39.444	0	19722	Photo/HV mark
39.544	0	19772	Photo/HV mark
39.644	0	19822	Photo/HV mark
39.744	0	19872	Photo/HV mark
39.844	0	19922	Photo/HV mark
39.944	0	19972	Photo/HV mark
40.044	0	20022	Photo/HV mark
40.144	0	20072	Photo/HV mark
40.244	0	20122	Photo/HV mark
40.344	0	20172	Photo/HV mark
40.444	0	20222	Photo/HV mark
40.544	0	20272	Photo/HV mark
40.644	0	20322	Photo/HV mark
40.744	0	20372	Photo/HV mark
40.844	0	20422	Photo/HV mark
40.944	0	20472	Photo/HV mark
41.044	0	20522	Photo/HV mark
41.144	0	20572	Photo/HV mark
41.244	0	20622	Photo/HV mark
41.344	0	20672	Photo/HV mark
41.444	0	20722	Photo/HV mark
41.544	0	20772	Photo/HV mark
41.644	0	20822	Photo/HV mark
41.744	0	20872	Photo/HV mark
41.844	0	20922	Photo/HV mark
41.944	0	20972	Photo/HV mark
42.044	0	21022	Photo/HV mark
42.144	0	21072	Photo/HV mark
42.244	0	21122	Photo/HV mark
42.344	0	21172	Photo/HV mark
42.444	0	21222	Photo/HV mark
42.544	0	21272	Photo/HV mark
42.644	0	21322	Photo/HV mark
42.744	0	21372	Photo/HV mark
42.844	0	21422	Photo/HV mark
42.944	0	21472	Photo/HV mark
43.044	0	21522	Photo/HV mark
43.144	0	21572	Photo/HV mark
43.244	0	21622	Photo/HV mark
43.344	0	21672	Photo/HV mark
43.442	0	21721	Photo/HV mark
43.542	0	21771	Photo/HV mark
43.642	0	21821	Photo/HV mark
43.742	0	21871	Photo/HV mark
43.842	0	21921	Photo/HV mark
43.942	0	21971	Photo/HV mark
44.042	0	22021	Photo/HV mark
44.142	0	22071	Photo/HV mark
44.242	0	22121	Photo/HV mark
44.387	0	22193.5	Swallowing
54.242	0	27121	Photo/HV mark
54.259	0	27129.5	PHOTO 15Hz          
54.308	0	27154	Photo/HV mark
54.376	0	27188	Photo/HV mark
54.442	0	27221	Photo/HV mark
54.508	0	27254	Photo/HV mark
54.576	0	27288	Photo/HV mark
54.642	0	27321	Photo/HV mark
54.708	0	27354	Photo/HV mark
54.776	0	27388	Photo/HV mark
54.842	0	27421	Photo/HV mark
54.908	0	27454	Photo/HV mark
54.976	0	27488	Photo/HV mark
55.042	0	27521	Photo/HV mark
55.108	0	27554	Photo/HV mark
55.176	0	27588	Photo/HV mark
55.242	0	27621	Photo/HV mark
55.308	0	27654	Photo/HV mark
55.376	0	27688	Photo/HV mark
55.442	0	27721	Photo/HV mark
55.508	0	27754	Photo/HV mark
55.574	0	27787	Photo/HV mark
55.642	0	27821	Photo/HV mark
55.708	0	27854	Photo/HV mark
55.774	0	27887	Photo/HV mark
55.842	0	27921	Photo/HV mark
55.908	0	27954	Photo/HV mark
55.974	0	27987	Photo/HV mark
56.042	0	28021	Photo/HV mark
56.057	0	28028.5	open eyes
56.108	0	28054	Photo/HV mark
56.174	0	28087	Photo/HV mark
56.242	0	28121	Photo/HV mark
56.308	0	28154	Photo/HV mark
