onset	duration	sample	value
7.326	0	3663	PHOTO 5Hz           
7.328	0	3664	Photo/HV mark
7.528	0	3764	Photo/HV mark
7.728	0	3864	Photo/HV mark
7.928	0	3964	Photo/HV mark
8.128	0	4064	Photo/HV mark
8.328	0	4164	Photo/HV mark
8.528	0	4264	Photo/HV mark
8.728	0	4364	Photo/HV mark
8.928	0	4464	Photo/HV mark
9.128	0	4564	Photo/HV mark
9.328	0	4664	Photo/HV mark
9.528	0	4764	Photo/HV mark
9.728	0	4864	Photo/HV mark
9.928	0	4964	Photo/HV mark
10.128	0	5064	Photo/HV mark
10.328	0	5164	Photo/HV mark
10.528	0	5264	Photo/HV mark
10.728	0	5364	Photo/HV mark
10.928	0	5464	Photo/HV mark
11.128	0	5564	Photo/HV mark
11.328	0	5664	Photo/HV mark
11.528	0	5764	Photo/HV mark
11.728	0	5864	Photo/HV mark
11.928	0	5964	Photo/HV mark
12.128	0	6064	Photo/HV mark
12.328	0	6164	Photo/HV mark
12.528	0	6264	Photo/HV mark
12.728	0	6364	Photo/HV mark
12.928	0	6464	Photo/HV mark
13.128	0	6564	Photo/HV mark
13.328	0	6664	Photo/HV mark
13.528	0	6764	open eyes
13.528	0	6764	Photo/HV mark
13.728	0	6864	Photo/HV mark
13.928	0	6964	Photo/HV mark
14.128	0	7064	Photo/HV mark
14.328	0	7164	Photo/HV mark
14.528	0	7264	Photo/HV mark
14.728	0	7364	Photo/HV mark
14.928	0	7464	Photo/HV mark
15.128	0	7564	Photo/HV mark
15.328	0	7664	Photo/HV mark
15.528	0	7764	Photo/HV mark
15.728	0	7864	Photo/HV mark
15.928	0	7964	Photo/HV mark
16.128	0	8064	Photo/HV mark
16.328	0	8164	Photo/HV mark
16.528	0	8264	Photo/HV mark
16.728	0	8364	Photo/HV mark
16.927	0	8463.5	closed eyes
16.928	0	8464	Photo/HV mark
17.128	0	8564	Photo/HV mark
17.328	0	8664	Photo/HV mark
27.328	0	13664	Photo/HV mark
27.428	0	13714	Photo/HV mark
27.43	0	13715	PHOTO 10Hz          
27.528	0	13764	Photo/HV mark
27.628	0	13814	Photo/HV mark
27.728	0	13864	Photo/HV mark
27.828	0	13914	Photo/HV mark
27.928	0	13964	Photo/HV mark
28.028	0	14014	Photo/HV mark
28.126	0	14063	Photo/HV mark
28.226	0	14113	Photo/HV mark
28.326	0	14163	Photo/HV mark
28.426	0	14213	Photo/HV mark
28.526	0	14263	Photo/HV mark
28.626	0	14313	Photo/HV mark
28.726	0	14363	Photo/HV mark
28.826	0	14413	Photo/HV mark
28.926	0	14463	Photo/HV mark
29.026	0	14513	Photo/HV mark
29.118	0	14559	open eyes
29.126	0	14563	Photo/HV mark
29.226	0	14613	Photo/HV mark
29.326	0	14663	Photo/HV mark
29.426	0	14713	Photo/HV mark
29.526	0	14763	Photo/HV mark
29.626	0	14813	Photo/HV mark
29.726	0	14863	Photo/HV mark
29.826	0	14913	Photo/HV mark
29.926	0	14963	Photo/HV mark
30.026	0	15013	Photo/HV mark
30.126	0	15063	Photo/HV mark
30.226	0	15113	Photo/HV mark
30.326	0	15163	Photo/HV mark
30.426	0	15213	Photo/HV mark
30.526	0	15263	Photo/HV mark
30.626	0	15313	Photo/HV mark
30.726	0	15363	Photo/HV mark
30.826	0	15413	Photo/HV mark
30.926	0	15463	Photo/HV mark
31.026	0	15513	Photo/HV mark
31.126	0	15563	Photo/HV mark
31.226	0	15613	Photo/HV mark
31.326	0	15663	Photo/HV mark
31.426	0	15713	Photo/HV mark
31.526	0	15763	Photo/HV mark
31.626	0	15813	Photo/HV mark
31.726	0	15863	Photo/HV mark
31.826	0	15913	Photo/HV mark
31.926	0	15963	Photo/HV mark
32.026	0	16013	Photo/HV mark
32.126	0	16063	Photo/HV mark
32.226	0	16113	Photo/HV mark
32.326	0	16163	Photo/HV mark
32.426	0	16213	Photo/HV mark
32.526	0	16263	Photo/HV mark
32.626	0	16313	Photo/HV mark
32.726	0	16363	Photo/HV mark
32.826	0	16413	Photo/HV mark
32.846	0	16423	closed eyes
32.926	0	16463	Photo/HV mark
33.026	0	16513	Photo/HV mark
33.126	0	16563	Photo/HV mark
33.226	0	16613	Photo/HV mark
33.326	0	16663	Photo/HV mark
33.426	0	16713	Photo/HV mark
33.526	0	16763	Photo/HV mark
33.626	0	16813	Photo/HV mark
33.726	0	16863	Photo/HV mark
33.826	0	16913	Photo/HV mark
33.926	0	16963	Photo/HV mark
34.026	0	17013	Photo/HV mark
34.126	0	17063	Photo/HV mark
34.226	0	17113	Photo/HV mark
34.326	0	17163	Photo/HV mark
34.426	0	17213	Photo/HV mark
34.526	0	17263	Photo/HV mark
34.626	0	17313	Photo/HV mark
34.726	0	17363	Photo/HV mark
34.826	0	17413	Photo/HV mark
34.926	0	17463	Photo/HV mark
35.026	0	17513	Photo/HV mark
35.126	0	17563	Photo/HV mark
35.226	0	17613	Photo/HV mark
35.326	0	17663	Photo/HV mark
35.426	0	17713	Photo/HV mark
35.526	0	17763	Photo/HV mark
35.626	0	17813	Photo/HV mark
35.726	0	17863	Photo/HV mark
35.826	0	17913	Photo/HV mark
35.926	0	17963	Photo/HV mark
36.026	0	18013	Photo/HV mark
36.126	0	18063	Photo/HV mark
36.226	0	18113	Photo/HV mark
36.326	0	18163	Photo/HV mark
36.426	0	18213	Photo/HV mark
36.526	0	18263	Photo/HV mark
36.626	0	18313	Photo/HV mark
36.726	0	18363	Photo/HV mark
36.826	0	18413	Photo/HV mark
36.926	0	18463	Photo/HV mark
37.026	0	18513	Photo/HV mark
37.126	0	18563	Photo/HV mark
37.226	0	18613	Photo/HV mark
37.326	0	18663	Photo/HV mark
47.326	0	23663	Photo/HV mark
47.335	0	23667.5	PHOTO 15Hz          
47.392	0	23696	Photo/HV mark
47.458	0	23729	Photo/HV mark
47.526	0	23763	Photo/HV mark
47.592	0	23796	Photo/HV mark
47.658	0	23829	Photo/HV mark
47.726	0	23863	Photo/HV mark
47.792	0	23896	Photo/HV mark
47.858	0	23929	Photo/HV mark
47.926	0	23963	Photo/HV mark
47.992	0	23996	Photo/HV mark
48.058	0	24029	Photo/HV mark
48.126	0	24063	Photo/HV mark
48.192	0	24096	Photo/HV mark
48.258	0	24129	Photo/HV mark
48.324	0	24162	Photo/HV mark
48.392	0	24196	Photo/HV mark
48.458	0	24229	Photo/HV mark
48.524	0	24262	Photo/HV mark
48.592	0	24296	Photo/HV mark
48.658	0	24329	Photo/HV mark
48.724	0	24362	Photo/HV mark
48.792	0	24396	Photo/HV mark
48.858	0	24429	Photo/HV mark
48.924	0	24462	Photo/HV mark
48.992	0	24496	Photo/HV mark
49.058	0	24529	Photo/HV mark
49.124	0	24562	Photo/HV mark
49.188	0	24594	open eyes
49.192	0	24596	Photo/HV mark
49.258	0	24629	Photo/HV mark
49.324	0	24662	Photo/HV mark
49.392	0	24696	Photo/HV mark
49.458	0	24729	Photo/HV mark
49.524	0	24762	Photo/HV mark
49.592	0	24796	Photo/HV mark
49.658	0	24829	Photo/HV mark
49.724	0	24862	Photo/HV mark
49.792	0	24896	Photo/HV mark
49.858	0	24929	Photo/HV mark
49.924	0	24962	Photo/HV mark
49.992	0	24996	Photo/HV mark
50.058	0	25029	Photo/HV mark
50.124	0	25062	Photo/HV mark
50.192	0	25096	Photo/HV mark
50.258	0	25129	Photo/HV mark
50.324	0	25162	Photo/HV mark
50.392	0	25196	Photo/HV mark
50.458	0	25229	Photo/HV mark
50.524	0	25262	Photo/HV mark
50.592	0	25296	Photo/HV mark
50.658	0	25329	Photo/HV mark
50.724	0	25362	Photo/HV mark
50.792	0	25396	Photo/HV mark
50.858	0	25429	Photo/HV mark
50.924	0	25462	Photo/HV mark
50.99	0	25495	Photo/HV mark
51.058	0	25529	Photo/HV mark
51.124	0	25562	Photo/HV mark
51.19	0	25595	Photo/HV mark
51.258	0	25629	Photo/HV mark
51.324	0	25662	Photo/HV mark
51.39	0	25695	Photo/HV mark
51.458	0	25729	Photo/HV mark
51.524	0	25762	Photo/HV mark
51.59	0	25795	Photo/HV mark
51.658	0	25829	Photo/HV mark
51.724	0	25862	Photo/HV mark
51.79	0	25895	Photo/HV mark
51.858	0	25929	Photo/HV mark
51.924	0	25962	Photo/HV mark
51.99	0	25995	Photo/HV mark
52.058	0	26029	Photo/HV mark
52.124	0	26062	Photo/HV mark
52.19	0	26095	Photo/HV mark
52.258	0	26129	Photo/HV mark
52.324	0	26162	Photo/HV mark
52.39	0	26195	Photo/HV mark
52.458	0	26229	Photo/HV mark
52.524	0	26262	Photo/HV mark
52.59	0	26295	Photo/HV mark
52.658	0	26329	Photo/HV mark
52.724	0	26362	Photo/HV mark
52.79	0	26395	Photo/HV mark
52.858	0	26429	Photo/HV mark
