onset	duration	sample	value
2.075	0	1037.5	PHOTO 5Hz           
2.078	0	1039	Photo/HV mark
2.278	0	1139	Photo/HV mark
2.478	0	1239	Photo/HV mark
2.678	0	1339	Photo/HV mark
2.878	0	1439	Photo/HV mark
3.078	0	1539	Photo/HV mark
3.278	0	1639	Photo/HV mark
3.478	0	1739	Photo/HV mark
3.678	0	1839	Photo/HV mark
3.878	0	1939	Photo/HV mark
4.078	0	2039	Photo/HV mark
4.225	0	2112.5	open eyes
4.278	0	2139	Photo/HV mark
4.476	0	2238	Photo/HV mark
4.676	0	2338	Photo/HV mark
4.876	0	2438	Photo/HV mark
5.076	0	2538	Photo/HV mark
5.276	0	2638	Photo/HV mark
5.476	0	2738	Photo/HV mark
5.676	0	2838	Photo/HV mark
5.876	0	2938	Photo/HV mark
6.076	0	3038	Photo/HV mark
6.276	0	3138	Photo/HV mark
6.476	0	3238	Photo/HV mark
6.676	0	3338	Photo/HV mark
6.876	0	3438	Photo/HV mark
7.015	0	3507.5	closed eyes
7.076	0	3538	Photo/HV mark
7.276	0	3638	Photo/HV mark
7.476	0	3738	Photo/HV mark
7.676	0	3838	Photo/HV mark
7.876	0	3938	Photo/HV mark
8.076	0	4038	Photo/HV mark
8.276	0	4138	Photo/HV mark
8.476	0	4238	Photo/HV mark
8.676	0	4338	Photo/HV mark
8.876	0	4438	Photo/HV mark
9.076	0	4538	Photo/HV mark
9.276	0	4638	Photo/HV mark
9.476	0	4738	Photo/HV mark
9.676	0	4838	Photo/HV mark
9.876	0	4938	Photo/HV mark
10.076	0	5038	Photo/HV mark
10.276	0	5138	Photo/HV mark
10.476	0	5238	Photo/HV mark
10.676	0	5338	Photo/HV mark
10.876	0	5438	Photo/HV mark
11.076	0	5538	Photo/HV mark
11.276	0	5638	Photo/HV mark
11.476	0	5738	Photo/HV mark
11.676	0	5838	Photo/HV mark
11.876	0	5938	Photo/HV mark
12.076	0	6038	Photo/HV mark
22.076	0	11038	Photo/HV mark
22.118	0	11059	PHOTO 10Hz          
22.176	0	11088	Photo/HV mark
22.276	0	11138	Photo/HV mark
22.376	0	11188	Photo/HV mark
22.476	0	11238	Photo/HV mark
22.576	0	11288	Photo/HV mark
22.676	0	11338	Photo/HV mark
22.776	0	11388	Photo/HV mark
22.876	0	11438	Photo/HV mark
22.976	0	11488	Photo/HV mark
23.076	0	11538	Photo/HV mark
23.176	0	11588	Photo/HV mark
23.276	0	11638	Photo/HV mark
23.376	0	11688	Photo/HV mark
23.476	0	11738	Photo/HV mark
23.576	0	11788	Photo/HV mark
23.676	0	11838	Photo/HV mark
23.717	0	11858.5	open eyes
23.776	0	11888	Photo/HV mark
23.876	0	11938	Photo/HV mark
23.976	0	11988	Photo/HV mark
24.076	0	12038	Photo/HV mark
24.176	0	12088	Photo/HV mark
24.276	0	12138	Photo/HV mark
24.376	0	12188	Photo/HV mark
24.476	0	12238	Photo/HV mark
24.576	0	12288	Photo/HV mark
24.676	0	12338	Photo/HV mark
24.776	0	12388	Photo/HV mark
24.876	0	12438	Photo/HV mark
24.976	0	12488	Photo/HV mark
25.076	0	12538	Photo/HV mark
25.176	0	12588	Photo/HV mark
25.276	0	12638	Photo/HV mark
25.376	0	12688	Photo/HV mark
25.476	0	12738	Photo/HV mark
25.576	0	12788	Photo/HV mark
