onset	duration	sample	value
34.236	0	17118	Photo/HV mark
34.436	0	17218	Photo/HV mark
34.633	0	17316.5	PHOTO 5Hz           
34.636	0	17318	Photo/HV mark
34.836	0	17418	Photo/HV mark
35.036	0	17518	Photo/HV mark
35.236	0	17618	Photo/HV mark
35.436	0	17718	Photo/HV mark
35.636	0	17818	Photo/HV mark
35.836	0	17918	Photo/HV mark
36.036	0	18018	Photo/HV mark
36.236	0	18118	Photo/HV mark
36.436	0	18218	Photo/HV mark
36.636	0	18318	Photo/HV mark
36.836	0	18418	Photo/HV mark
37.036	0	18518	Photo/HV mark
37.236	0	18618	Photo/HV mark
37.436	0	18718	Photo/HV mark
37.636	0	18818	Photo/HV mark
37.836	0	18918	Photo/HV mark
38.036	0	19018	Photo/HV mark
38.174	0	19087	open eyes
38.236	0	19118	Photo/HV mark
38.436	0	19218	Photo/HV mark
38.636	0	19318	Photo/HV mark
38.836	0	19418	Photo/HV mark
39.036	0	19518	Photo/HV mark
39.236	0	19618	Photo/HV mark
39.436	0	19718	Photo/HV mark
39.636	0	19818	Photo/HV mark
39.836	0	19918	Photo/HV mark
40.036	0	20018	Photo/HV mark
40.236	0	20118	Photo/HV mark
40.434	0	20217	Photo/HV mark
40.634	0	20317	Photo/HV mark
40.834	0	20417	Photo/HV mark
41.034	0	20517	Photo/HV mark
41.234	0	20617	Photo/HV mark
41.434	0	20717	Photo/HV mark
41.634	0	20817	Photo/HV mark
41.834	0	20917	Photo/HV mark
42.034	0	21017	Photo/HV mark
42.109	0	21054.5	closed eyes
42.234	0	21117	Photo/HV mark
42.434	0	21217	Photo/HV mark
42.634	0	21317	Photo/HV mark
42.834	0	21417	Photo/HV mark
43.034	0	21517	Photo/HV mark
43.234	0	21617	Photo/HV mark
43.434	0	21717	Photo/HV mark
43.634	0	21817	Photo/HV mark
43.834	0	21917	Photo/HV mark
44.034	0	22017	Photo/HV mark
44.234	0	22117	Photo/HV mark
45.445	0	22722.5	closed eyes
54.234	0	27117	Photo/HV mark
54.334	0	27167	Photo/HV mark
54.434	0	27217	Photo/HV mark
54.534	0	27267	Photo/HV mark
54.634	0	27317	Photo/HV mark
54.678	0	27339	PHOTO 10Hz          
54.734	0	27367	Photo/HV mark
54.834	0	27417	Photo/HV mark
54.934	0	27467	Photo/HV mark
55.034	0	27517	Photo/HV mark
55.134	0	27567	Photo/HV mark
55.234	0	27617	Photo/HV mark
55.334	0	27667	Photo/HV mark
55.434	0	27717	Photo/HV mark
55.534	0	27767	Photo/HV mark
55.634	0	27817	Photo/HV mark
55.734	0	27867	Photo/HV mark
55.834	0	27917	Photo/HV mark
55.934	0	27967	Photo/HV mark
56.034	0	28017	Photo/HV mark
56.134	0	28067	Photo/HV mark
56.234	0	28117	Photo/HV mark
56.334	0	28167	Photo/HV mark
56.434	0	28217	Photo/HV mark
56.534	0	28267	Photo/HV mark
56.634	0	28317	Photo/HV mark
56.734	0	28367	Photo/HV mark
56.812	0	28406	open eyes
56.834	0	28417	Photo/HV mark
56.934	0	28467	Photo/HV mark
57.034	0	28517	Photo/HV mark
57.134	0	28567	Photo/HV mark
57.234	0	28617	Photo/HV mark
57.334	0	28667	Photo/HV mark
57.434	0	28717	Photo/HV mark
57.534	0	28767	Photo/HV mark
57.634	0	28817	Photo/HV mark
57.734	0	28867	Photo/HV mark
57.834	0	28917	Photo/HV mark
57.934	0	28967	Photo/HV mark
58.034	0	29017	Photo/HV mark
58.134	0	29067	Photo/HV mark
58.234	0	29117	Photo/HV mark
58.334	0	29167	Photo/HV mark
58.434	0	29217	Photo/HV mark
58.534	0	29267	Photo/HV mark
58.634	0	29317	Photo/HV mark
58.734	0	29367	Photo/HV mark
58.834	0	29417	Photo/HV mark
58.934	0	29467	Photo/HV mark
59.034	0	29517	Photo/HV mark
59.134	0	29567	Photo/HV mark
59.234	0	29617	Photo/HV mark
59.334	0	29667	Photo/HV mark
59.434	0	29717	Photo/HV mark
59.534	0	29767	Photo/HV mark
59.634	0	29817	Photo/HV mark
59.734	0	29867	Photo/HV mark
59.834	0	29917	Photo/HV mark
59.934	0	29967	Photo/HV mark
60.034	0	30017	Photo/HV mark
60.134	0	30067	Photo/HV mark
60.234	0	30117	Photo/HV mark
60.334	0	30167	Photo/HV mark
60.434	0	30217	Photo/HV mark
60.515	0	30257.5	closed eyes
60.534	0	30267	Photo/HV mark
60.634	0	30317	Photo/HV mark
60.734	0	30367	Photo/HV mark
60.834	0	30417	Photo/HV mark
60.934	0	30467	Photo/HV mark
61.034	0	30517	Photo/HV mark
61.134	0	30567	Photo/HV mark
61.234	0	30617	Photo/HV mark
61.334	0	30667	Photo/HV mark
61.434	0	30717	Photo/HV mark
61.534	0	30767	Photo/HV mark
61.634	0	30817	Photo/HV mark
61.734	0	30867	Photo/HV mark
61.834	0	30917	Photo/HV mark
61.934	0	30967	Photo/HV mark
62.034	0	31017	Photo/HV mark
62.134	0	31067	Photo/HV mark
62.234	0	31117	Photo/HV mark
62.334	0	31167	Photo/HV mark
62.434	0	31217	Photo/HV mark
62.534	0	31267	Photo/HV mark
62.632	0	31316	Photo/HV mark
62.732	0	31366	Photo/HV mark
62.832	0	31416	Photo/HV mark
62.932	0	31466	Photo/HV mark
63.032	0	31516	Photo/HV mark
63.132	0	31566	Photo/HV mark
63.232	0	31616	Photo/HV mark
63.332	0	31666	Photo/HV mark
63.432	0	31716	Photo/HV mark
63.532	0	31766	Photo/HV mark
63.632	0	31816	Photo/HV mark
63.732	0	31866	Photo/HV mark
63.832	0	31916	Photo/HV mark
63.932	0	31966	Photo/HV mark
64.032	0	32016	Photo/HV mark
64.132	0	32066	Photo/HV mark
64.232	0	32116	Photo/HV mark
74.232	0	37116	Photo/HV mark
74.298	0	37149	Photo/HV mark
74.366	0	37183	Photo/HV mark
74.432	0	37216	Photo/HV mark
74.498	0	37249	Photo/HV mark
74.566	0	37283	Photo/HV mark
74.632	0	37316	Photo/HV mark
74.65	0	37325	PHOTO 15Hz          
74.698	0	37349	Photo/HV mark
74.766	0	37383	Photo/HV mark
74.832	0	37416	Photo/HV mark
74.898	0	37449	Photo/HV mark
74.966	0	37483	Photo/HV mark
75.032	0	37516	Photo/HV mark
75.098	0	37549	Photo/HV mark
75.166	0	37583	Photo/HV mark
75.232	0	37616	Photo/HV mark
75.298	0	37649	Photo/HV mark
75.364	0	37682	Photo/HV mark
75.432	0	37716	Photo/HV mark
75.498	0	37749	Photo/HV mark
75.564	0	37782	Photo/HV mark
75.632	0	37816	Photo/HV mark
75.698	0	37849	Photo/HV mark
75.764	0	37882	Photo/HV mark
75.832	0	37916	Photo/HV mark
75.898	0	37949	Photo/HV mark
75.964	0	37982	Photo/HV mark
76.032	0	38016	Photo/HV mark
76.098	0	38049	Photo/HV mark
76.164	0	38082	Photo/HV mark
76.232	0	38116	Photo/HV mark
76.298	0	38149	Photo/HV mark
76.364	0	38182	Photo/HV mark
76.432	0	38216	Photo/HV mark
76.498	0	38249	Photo/HV mark
76.564	0	38282	Photo/HV mark
76.632	0	38316	Photo/HV mark
76.698	0	38349	Photo/HV mark
76.764	0	38382	Photo/HV mark
76.832	0	38416	Photo/HV mark
76.898	0	38449	Photo/HV mark
76.964	0	38482	Photo/HV mark
77.032	0	38516	Photo/HV mark
77.033	0	38516.5	open eyes
77.098	0	38549	Photo/HV mark
77.164	0	38582	Photo/HV mark
77.232	0	38616	Photo/HV mark
77.298	0	38649	Photo/HV mark
77.364	0	38682	Photo/HV mark
77.432	0	38716	Photo/HV mark
77.498	0	38749	Photo/HV mark
77.564	0	38782	Photo/HV mark
77.632	0	38816	Photo/HV mark
77.698	0	38849	Photo/HV mark
77.764	0	38882	Photo/HV mark
77.832	0	38916	Photo/HV mark
77.898	0	38949	Photo/HV mark
77.964	0	38982	Photo/HV mark
78.03	0	39015	Photo/HV mark
78.098	0	39049	Photo/HV mark
78.164	0	39082	Photo/HV mark
78.23	0	39115	Photo/HV mark
78.298	0	39149	Photo/HV mark
78.364	0	39182	Photo/HV mark
78.43	0	39215	Photo/HV mark
78.498	0	39249	Photo/HV mark
78.564	0	39282	Photo/HV mark
78.63	0	39315	Photo/HV mark
78.698	0	39349	Photo/HV mark
78.764	0	39382	Photo/HV mark
78.83	0	39415	Photo/HV mark
78.898	0	39449	Photo/HV mark
78.964	0	39482	Photo/HV mark
79.03	0	39515	Photo/HV mark
79.098	0	39549	Photo/HV mark
79.164	0	39582	Photo/HV mark
79.23	0	39615	Photo/HV mark
79.298	0	39649	Photo/HV mark
79.364	0	39682	Photo/HV mark
79.43	0	39715	Photo/HV mark
79.498	0	39749	Photo/HV mark
79.564	0	39782	Photo/HV mark
79.63	0	39815	Photo/HV mark
79.698	0	39849	Photo/HV mark
79.764	0	39882	Photo/HV mark
