onset	duration	sample	value
14.819	0	7409.5	PHOTO 5Hz           
14.824	0	7412	Photo/HV mark
15.024	0	7512	Photo/HV mark
15.224	0	7612	Photo/HV mark
15.424	0	7712	Photo/HV mark
15.624	0	7812	Photo/HV mark
15.824	0	7912	Photo/HV mark
16.024	0	8012	Photo/HV mark
16.224	0	8112	Photo/HV mark
16.424	0	8212	Photo/HV mark
16.624	0	8312	Photo/HV mark
16.824	0	8412	Photo/HV mark
17.024	0	8512	Photo/HV mark
17.224	0	8612	Photo/HV mark
17.323	0	8661.5	open eyes
17.424	0	8712	Photo/HV mark
17.624	0	8812	Photo/HV mark
17.824	0	8912	Photo/HV mark
18.024	0	9012	Photo/HV mark
18.224	0	9112	Photo/HV mark
18.424	0	9212	Photo/HV mark
18.624	0	9312	Photo/HV mark
18.824	0	9412	Photo/HV mark
19.024	0	9512	Photo/HV mark
19.224	0	9612	Photo/HV mark
19.424	0	9712	Photo/HV mark
19.624	0	9812	Photo/HV mark
19.824	0	9912	Photo/HV mark
20.024	0	10012	Photo/HV mark
20.224	0	10112	Photo/HV mark
20.416	0	10208	closed eyes
20.424	0	10212	Photo/HV mark
20.624	0	10312	Photo/HV mark
20.824	0	10412	Photo/HV mark
21.024	0	10512	Photo/HV mark
21.224	0	10612	Photo/HV mark
21.424	0	10712	Photo/HV mark
21.624	0	10812	Photo/HV mark
21.824	0	10912	Photo/HV mark
22.024	0	11012	Photo/HV mark
22.224	0	11112	Photo/HV mark
22.424	0	11212	Photo/HV mark
22.624	0	11312	Photo/HV mark
22.824	0	11412	Photo/HV mark
23.024	0	11512	Photo/HV mark
23.224	0	11612	Photo/HV mark
23.424	0	11712	Photo/HV mark
23.624	0	11812	Photo/HV mark
23.824	0	11912	Photo/HV mark
24.024	0	12012	Photo/HV mark
24.224	0	12112	Photo/HV mark
24.424	0	12212	Photo/HV mark
24.624	0	12312	Photo/HV mark
24.824	0	12412	Photo/HV mark
34.822	0	17411	Photo/HV mark
34.922	0	17461	Photo/HV mark
34.928	0	17464	PHOTO 10Hz          
35.022	0	17511	Photo/HV mark
35.122	0	17561	Photo/HV mark
35.222	0	17611	Photo/HV mark
35.322	0	17661	Photo/HV mark
35.422	0	17711	Photo/HV mark
35.522	0	17761	Photo/HV mark
35.622	0	17811	Photo/HV mark
35.722	0	17861	Photo/HV mark
35.822	0	17911	Photo/HV mark
35.922	0	17961	Photo/HV mark
36.022	0	18011	Photo/HV mark
36.122	0	18061	Photo/HV mark
36.222	0	18111	Photo/HV mark
36.322	0	18161	Photo/HV mark
36.422	0	18211	Photo/HV mark
