onset	duration	sample	value
15.345	0	7672.5	PHOTO 5Hz           
15.348	0	7674	Photo/HV mark
15.548	0	7774	Photo/HV mark
15.748	0	7874	Photo/HV mark
15.948	0	7974	Photo/HV mark
16.148	0	8074	Photo/HV mark
16.348	0	8174	Photo/HV mark
16.548	0	8274	Photo/HV mark
16.748	0	8374	Photo/HV mark
16.948	0	8474	Photo/HV mark
17.148	0	8574	Photo/HV mark
17.348	0	8674	Photo/HV mark
17.548	0	8774	Photo/HV mark
17.748	0	8874	Photo/HV mark
17.772	0	8886	open eyes
17.948	0	8974	Photo/HV mark
18.148	0	9074	Photo/HV mark
18.348	0	9174	Photo/HV mark
18.548	0	9274	Photo/HV mark
18.748	0	9374	Photo/HV mark
18.948	0	9474	Photo/HV mark
19.148	0	9574	Photo/HV mark
19.348	0	9674	Photo/HV mark
19.548	0	9774	Photo/HV mark
19.748	0	9874	Photo/HV mark
19.948	0	9974	Photo/HV mark
20.148	0	10074	Photo/HV mark
20.348	0	10174	Photo/HV mark
20.548	0	10274	Photo/HV mark
20.748	0	10374	Photo/HV mark
20.948	0	10474	Photo/HV mark
21.148	0	10574	Photo/HV mark
21.235	0	10617.5	closed eyes
21.348	0	10674	Photo/HV mark
21.548	0	10774	Photo/HV mark
21.748	0	10874	Photo/HV mark
21.948	0	10974	Photo/HV mark
22.148	0	11074	Photo/HV mark
22.348	0	11174	Photo/HV mark
22.548	0	11274	Photo/HV mark
22.748	0	11374	Photo/HV mark
22.948	0	11474	Photo/HV mark
23.148	0	11574	Photo/HV mark
23.348	0	11674	Photo/HV mark
23.548	0	11774	Photo/HV mark
23.748	0	11874	Photo/HV mark
23.948	0	11974	Photo/HV mark
24.148	0	12074	Photo/HV mark
24.348	0	12174	Photo/HV mark
24.548	0	12274	Photo/HV mark
24.748	0	12374	Photo/HV mark
24.948	0	12474	Photo/HV mark
25.148	0	12574	Photo/HV mark
25.348	0	12674	Photo/HV mark
35.346	0	17673	Photo/HV mark
35.446	0	17723	Photo/HV mark
35.449	0	17724.5	PHOTO 10Hz          
35.546	0	17773	Photo/HV mark
35.646	0	17823	Photo/HV mark
35.746	0	17873	Photo/HV mark
35.846	0	17923	Photo/HV mark
35.946	0	17973	Photo/HV mark
36.046	0	18023	Photo/HV mark
36.146	0	18073	Photo/HV mark
36.246	0	18123	Photo/HV mark
36.346	0	18173	Photo/HV mark
36.446	0	18223	Photo/HV mark
36.546	0	18273	Photo/HV mark
