onset	duration	sample	value
10.851	0	5425.5	PHOTO 5Hz           
10.854	0	5427	Photo/HV mark
11.054	0	5527	Photo/HV mark
11.254	0	5627	Photo/HV mark
11.454	0	5727	Photo/HV mark
11.654	0	5827	Photo/HV mark
11.854	0	5927	Photo/HV mark
12.054	0	6027	Photo/HV mark
12.254	0	6127	Photo/HV mark
12.454	0	6227	Photo/HV mark
12.654	0	6327	Photo/HV mark
12.854	0	6427	Photo/HV mark
13.054	0	6527	Photo/HV mark
13.065	0	6532.5	open eyes
13.254	0	6627	Photo/HV mark
13.454	0	6727	Photo/HV mark
13.654	0	6827	Photo/HV mark
13.854	0	6927	Photo/HV mark
14.054	0	7027	Photo/HV mark
14.254	0	7127	Photo/HV mark
14.454	0	7227	Photo/HV mark
14.654	0	7327	Photo/HV mark
14.854	0	7427	Photo/HV mark
15.052	0	7526	Photo/HV mark
15.252	0	7626	Photo/HV mark
15.452	0	7726	Photo/HV mark
15.652	0	7826	Photo/HV mark
15.852	0	7926	Photo/HV mark
16.052	0	8026	Photo/HV mark
16.252	0	8126	Photo/HV mark
16.452	0	8226	Photo/HV mark
16.465	0	8232.5	closed eyes
16.652	0	8326	Photo/HV mark
16.852	0	8426	Photo/HV mark
17.052	0	8526	Photo/HV mark
17.252	0	8626	Photo/HV mark
17.452	0	8726	Photo/HV mark
17.652	0	8826	Photo/HV mark
17.852	0	8926	Photo/HV mark
18.052	0	9026	Photo/HV mark
18.252	0	9126	Photo/HV mark
18.452	0	9226	Photo/HV mark
18.652	0	9326	Photo/HV mark
18.852	0	9426	Photo/HV mark
19.052	0	9526	Photo/HV mark
19.252	0	9626	Photo/HV mark
19.452	0	9726	Photo/HV mark
19.652	0	9826	Photo/HV mark
19.852	0	9926	Photo/HV mark
20.052	0	10026	Photo/HV mark
20.252	0	10126	Photo/HV mark
20.452	0	10226	Photo/HV mark
20.652	0	10326	Photo/HV mark
20.852	0	10426	Photo/HV mark
30.852	0	15426	Photo/HV mark
30.949	0	15474.5	PHOTO 10Hz          
30.952	0	15476	Photo/HV mark
31.052	0	15526	Photo/HV mark
31.152	0	15576	Photo/HV mark
31.252	0	15626	Photo/HV mark
31.352	0	15676	Photo/HV mark
31.452	0	15726	Photo/HV mark
31.552	0	15776	Photo/HV mark
31.652	0	15826	Photo/HV mark
31.752	0	15876	Photo/HV mark
31.852	0	15926	Photo/HV mark
31.952	0	15976	Photo/HV mark
32.052	0	16026	Photo/HV mark
32.152	0	16076	Photo/HV mark
32.252	0	16126	Photo/HV mark
32.352	0	16176	Photo/HV mark
32.452	0	16226	Photo/HV mark
32.478	0	16239	open eyes
32.552	0	16276	Photo/HV mark
32.652	0	16326	Photo/HV mark
32.752	0	16376	Photo/HV mark
32.852	0	16426	Photo/HV mark
32.952	0	16476	Photo/HV mark
33.052	0	16526	Photo/HV mark
33.152	0	16576	Photo/HV mark
33.252	0	16626	Photo/HV mark
33.352	0	16676	Photo/HV mark
33.452	0	16726	Photo/HV mark
33.552	0	16776	Photo/HV mark
33.652	0	16826	Photo/HV mark
33.752	0	16876	Photo/HV mark
33.852	0	16926	Photo/HV mark
33.952	0	16976	Photo/HV mark
34.052	0	17026	Photo/HV mark
34.152	0	17076	Photo/HV mark
34.252	0	17126	Photo/HV mark
34.352	0	17176	Photo/HV mark
34.452	0	17226	Photo/HV mark
34.552	0	17276	Photo/HV mark
34.652	0	17326	Photo/HV mark
34.752	0	17376	Photo/HV mark
34.852	0	17426	Photo/HV mark
34.952	0	17476	Photo/HV mark
35.052	0	17526	Photo/HV mark
35.152	0	17576	Photo/HV mark
35.252	0	17626	Photo/HV mark
35.352	0	17676	Photo/HV mark
35.452	0	17726	Photo/HV mark
35.552	0	17776	Photo/HV mark
35.652	0	17826	Photo/HV mark
35.752	0	17876	Photo/HV mark
35.852	0	17926	Photo/HV mark
35.933	0	17966.5	closed eyes
35.952	0	17976	Photo/HV mark
36.052	0	18026	Photo/HV mark
36.152	0	18076	Photo/HV mark
36.252	0	18126	Photo/HV mark
36.352	0	18176	Photo/HV mark
36.452	0	18226	Photo/HV mark
36.552	0	18276	Photo/HV mark
36.652	0	18326	Photo/HV mark
36.752	0	18376	Photo/HV mark
36.852	0	18426	Photo/HV mark
36.95	0	18475	Photo/HV mark
37.05	0	18525	Photo/HV mark
37.15	0	18575	Photo/HV mark
37.25	0	18625	Photo/HV mark
37.35	0	18675	Photo/HV mark
37.45	0	18725	Photo/HV mark
37.55	0	18775	Photo/HV mark
37.65	0	18825	Photo/HV mark
37.75	0	18875	Photo/HV mark
37.85	0	18925	Photo/HV mark
37.95	0	18975	Photo/HV mark
