onset	duration	sample	value
6.657	0	3328.5	eye movement
12.246	0	6123	PHOTO 5Hz           
12.248	0	6124	Photo/HV mark
12.448	0	6224	Photo/HV mark
12.648	0	6324	Photo/HV mark
12.848	0	6424	Photo/HV mark
13.048	0	6524	Photo/HV mark
13.248	0	6624	Photo/HV mark
13.448	0	6724	Photo/HV mark
13.648	0	6824	Photo/HV mark
13.848	0	6924	Photo/HV mark
14.048	0	7024	Photo/HV mark
14.248	0	7124	Photo/HV mark
14.448	0	7224	Photo/HV mark
14.643	0	7321.5	open eyes
14.648	0	7324	Photo/HV mark
14.848	0	7424	Photo/HV mark
15.048	0	7524	Photo/HV mark
15.248	0	7624	Photo/HV mark
15.448	0	7724	Photo/HV mark
15.648	0	7824	Photo/HV mark
15.848	0	7924	Photo/HV mark
16.048	0	8024	Photo/HV mark
16.248	0	8124	Photo/HV mark
16.448	0	8224	Photo/HV mark
16.648	0	8324	Photo/HV mark
16.848	0	8424	Photo/HV mark
17.048	0	8524	Photo/HV mark
17.248	0	8624	Photo/HV mark
17.448	0	8724	Photo/HV mark
17.603	0	8801.5	closed eyes
17.648	0	8824	Photo/HV mark
17.848	0	8924	Photo/HV mark
18.048	0	9024	Photo/HV mark
18.248	0	9124	Photo/HV mark
18.448	0	9224	Photo/HV mark
18.648	0	9324	Photo/HV mark
18.848	0	9424	Photo/HV mark
19.048	0	9524	Photo/HV mark
19.248	0	9624	Photo/HV mark
19.448	0	9724	Photo/HV mark
19.648	0	9824	Photo/HV mark
19.848	0	9924	Photo/HV mark
20.048	0	10024	Photo/HV mark
20.248	0	10124	Photo/HV mark
20.448	0	10224	Photo/HV mark
20.648	0	10324	Photo/HV mark
20.848	0	10424	Photo/HV mark
21.048	0	10524	Photo/HV mark
21.248	0	10624	Photo/HV mark
21.448	0	10724	Photo/HV mark
21.648	0	10824	Photo/HV mark
21.848	0	10924	Photo/HV mark
22.048	0	11024	Photo/HV mark
22.248	0	11124	Photo/HV mark
32.248	0	16124	Photo/HV mark
32.279	0	16139.5	Swallowing
32.344	0	16172	PHOTO 10Hz          
32.348	0	16174	Photo/HV mark
32.448	0	16224	Photo/HV mark
32.548	0	16274	Photo/HV mark
32.648	0	16324	Photo/HV mark
32.748	0	16374	Photo/HV mark
32.848	0	16424	Photo/HV mark
32.948	0	16474	Photo/HV mark
33.048	0	16524	Photo/HV mark
33.148	0	16574	Photo/HV mark
33.248	0	16624	Photo/HV mark
33.348	0	16674	Photo/HV mark
33.446	0	16723	Photo/HV mark
33.546	0	16773	Photo/HV mark
33.646	0	16823	Photo/HV mark
33.746	0	16873	Photo/HV mark
33.846	0	16923	Photo/HV mark
