onset	duration	sample	value
6.477	0	3238.5	PHOTO 5Hz           
6.482	0	3241	Photo/HV mark
6.682	0	3341	Photo/HV mark
6.882	0	3441	Photo/HV mark
7.082	0	3541	Photo/HV mark
7.282	0	3641	Photo/HV mark
7.482	0	3741	Photo/HV mark
7.682	0	3841	Photo/HV mark
7.882	0	3941	Photo/HV mark
8.082	0	4041	Photo/HV mark
8.282	0	4141	Photo/HV mark
8.482	0	4241	Photo/HV mark
8.682	0	4341	Photo/HV mark
8.85	0	4425	open eyes
8.882	0	4441	Photo/HV mark
9.082	0	4541	Photo/HV mark
9.282	0	4641	Photo/HV mark
9.482	0	4741	Photo/HV mark
9.682	0	4841	Photo/HV mark
9.882	0	4941	Photo/HV mark
10.082	0	5041	Photo/HV mark
10.282	0	5141	Photo/HV mark
10.482	0	5241	Photo/HV mark
10.682	0	5341	Photo/HV mark
10.882	0	5441	Photo/HV mark
11.082	0	5541	Photo/HV mark
11.282	0	5641	Photo/HV mark
11.482	0	5741	Photo/HV mark
11.564	0	5782	closed eyes
11.682	0	5841	Photo/HV mark
11.882	0	5941	Photo/HV mark
12.082	0	6041	Photo/HV mark
12.282	0	6141	Photo/HV mark
12.482	0	6241	Photo/HV mark
12.682	0	6341	Photo/HV mark
12.882	0	6441	Photo/HV mark
13.082	0	6541	Photo/HV mark
13.282	0	6641	Photo/HV mark
13.482	0	6741	Photo/HV mark
13.682	0	6841	Photo/HV mark
13.882	0	6941	Photo/HV mark
14.082	0	7041	Photo/HV mark
14.282	0	7141	Photo/HV mark
14.482	0	7241	Photo/HV mark
14.682	0	7341	Photo/HV mark
14.882	0	7441	Photo/HV mark
15.082	0	7541	Photo/HV mark
15.282	0	7641	Photo/HV mark
15.482	0	7741	Photo/HV mark
15.682	0	7841	Photo/HV mark
15.882	0	7941	Photo/HV mark
16.082	0	8041	Photo/HV mark
16.282	0	8141	Photo/HV mark
16.482	0	8241	Photo/HV mark
26.48	0	13240	Photo/HV mark
26.491	0	13245.5	PHOTO 10Hz          
26.58	0	13290	Photo/HV mark
26.68	0	13340	Photo/HV mark
26.78	0	13390	Photo/HV mark
26.88	0	13440	Photo/HV mark
26.98	0	13490	Photo/HV mark
27.08	0	13540	Photo/HV mark
27.18	0	13590	Photo/HV mark
27.28	0	13640	Photo/HV mark
27.38	0	13690	Photo/HV mark
27.48	0	13740	Photo/HV mark
27.58	0	13790	Photo/HV mark
27.68	0	13840	Photo/HV mark
27.78	0	13890	Photo/HV mark
27.88	0	13940	Photo/HV mark
27.98	0	13990	Photo/HV mark
28.08	0	14040	Photo/HV mark
28.18	0	14090	Photo/HV mark
28.265	0	14132.5	open eyes
28.28	0	14140	Photo/HV mark
28.38	0	14190	Photo/HV mark
28.48	0	14240	Photo/HV mark
28.58	0	14290	Photo/HV mark
28.68	0	14340	Photo/HV mark
28.78	0	14390	Photo/HV mark
28.88	0	14440	Photo/HV mark
28.98	0	14490	Photo/HV mark
29.08	0	14540	Photo/HV mark
29.18	0	14590	Photo/HV mark
29.28	0	14640	Photo/HV mark
29.38	0	14690	Photo/HV mark
29.48	0	14740	Photo/HV mark
29.58	0	14790	Photo/HV mark
29.68	0	14840	Photo/HV mark
29.78	0	14890	Photo/HV mark
29.88	0	14940	Photo/HV mark
29.98	0	14990	Photo/HV mark
30.08	0	15040	Photo/HV mark
30.18	0	15090	Photo/HV mark
30.28	0	15140	Photo/HV mark
30.38	0	15190	Photo/HV mark
30.48	0	15240	Photo/HV mark
30.58	0	15290	Photo/HV mark
30.68	0	15340	Photo/HV mark
30.78	0	15390	Photo/HV mark
30.88	0	15440	Photo/HV mark
30.98	0	15490	Photo/HV mark
31.055	0	15527.5	closed eyes
31.08	0	15540	Photo/HV mark
31.18	0	15590	Photo/HV mark
31.28	0	15640	Photo/HV mark
31.38	0	15690	Photo/HV mark
31.48	0	15740	Photo/HV mark
31.58	0	15790	Photo/HV mark
31.68	0	15840	Photo/HV mark
31.78	0	15890	Photo/HV mark
31.88	0	15940	Photo/HV mark
31.98	0	15990	Photo/HV mark
32.08	0	16040	Photo/HV mark
32.18	0	16090	Photo/HV mark
32.28	0	16140	Photo/HV mark
32.38	0	16190	Photo/HV mark
32.48	0	16240	Photo/HV mark
32.58	0	16290	Photo/HV mark
