onset	duration	sample	value
18.328	0	9164	PHOTO 5Hz           
18.33	0	9165	Photo/HV mark
18.53	0	9265	Photo/HV mark
18.73	0	9365	Photo/HV mark
18.93	0	9465	Photo/HV mark
19.13	0	9565	Photo/HV mark
19.33	0	9665	Photo/HV mark
19.53	0	9765	Photo/HV mark
19.73	0	9865	Photo/HV mark
19.93	0	9965	Photo/HV mark
20.13	0	10065	Photo/HV mark
20.33	0	10165	Photo/HV mark
20.53	0	10265	Photo/HV mark
20.73	0	10365	Photo/HV mark
20.93	0	10465	Photo/HV mark
20.938	0	10469	open eyes
21.13	0	10565	Photo/HV mark
21.33	0	10665	Photo/HV mark
21.53	0	10765	Photo/HV mark
21.73	0	10865	Photo/HV mark
21.93	0	10965	Photo/HV mark
22.13	0	11065	Photo/HV mark
22.33	0	11165	Photo/HV mark
22.53	0	11265	Photo/HV mark
22.73	0	11365	Photo/HV mark
22.93	0	11465	Photo/HV mark
23.13	0	11565	Photo/HV mark
23.33	0	11665	Photo/HV mark
23.53	0	11765	Photo/HV mark
23.73	0	11865	Photo/HV mark
23.93	0	11965	Photo/HV mark
24.13	0	12065	Photo/HV mark
24.33	0	12165	Photo/HV mark
24.364	0	12182	closed eyes
24.53	0	12265	Photo/HV mark
24.73	0	12365	Photo/HV mark
24.93	0	12465	Photo/HV mark
25.13	0	12565	Photo/HV mark
25.33	0	12665	Photo/HV mark
25.53	0	12765	Photo/HV mark
25.73	0	12865	Photo/HV mark
25.93	0	12965	Photo/HV mark
26.13	0	13065	Photo/HV mark
26.33	0	13165	Photo/HV mark
26.53	0	13265	Photo/HV mark
26.73	0	13365	Photo/HV mark
26.93	0	13465	Photo/HV mark
27.13	0	13565	Photo/HV mark
27.33	0	13665	Photo/HV mark
27.53	0	13765	Photo/HV mark
27.73	0	13865	Photo/HV mark
27.93	0	13965	Photo/HV mark
28.13	0	14065	Photo/HV mark
28.33	0	14165	Photo/HV mark
38.328	0	19164	Photo/HV mark
38.415	0	19207.5	PHOTO 10Hz          
38.428	0	19214	Photo/HV mark
38.528	0	19264	Photo/HV mark
38.628	0	19314	Photo/HV mark
38.728	0	19364	Photo/HV mark
38.828	0	19414	Photo/HV mark
38.928	0	19464	Photo/HV mark
39.028	0	19514	Photo/HV mark
39.128	0	19564	Photo/HV mark
39.228	0	19614	Photo/HV mark
39.328	0	19664	Photo/HV mark
39.428	0	19714	Photo/HV mark
39.528	0	19764	Photo/HV mark
39.628	0	19814	Photo/HV mark
39.728	0	19864	Photo/HV mark
39.828	0	19914	Photo/HV mark
39.928	0	19964	Photo/HV mark
40.028	0	20014	Photo/HV mark
40.128	0	20064	Photo/HV mark
40.228	0	20114	Photo/HV mark
40.328	0	20164	Photo/HV mark
40.428	0	20214	Photo/HV mark
40.528	0	20264	Photo/HV mark
40.628	0	20314	Photo/HV mark
40.728	0	20364	Photo/HV mark
40.792	0	20396	open eyes
40.828	0	20414	Photo/HV mark
40.928	0	20464	Photo/HV mark
41.028	0	20514	Photo/HV mark
41.128	0	20564	Photo/HV mark
41.228	0	20614	Photo/HV mark
41.328	0	20664	Photo/HV mark
41.428	0	20714	Photo/HV mark
41.528	0	20764	Photo/HV mark
41.628	0	20814	Photo/HV mark
41.728	0	20864	Photo/HV mark
41.828	0	20914	Photo/HV mark
41.928	0	20964	Photo/HV mark
42.028	0	21014	Photo/HV mark
42.128	0	21064	Photo/HV mark
42.228	0	21114	Photo/HV mark
42.328	0	21164	Photo/HV mark
42.428	0	21214	Photo/HV mark
42.528	0	21264	Photo/HV mark
42.628	0	21314	Photo/HV mark
42.728	0	21364	Photo/HV mark
42.828	0	21414	Photo/HV mark
42.928	0	21464	Photo/HV mark
43.028	0	21514	Photo/HV mark
43.128	0	21564	Photo/HV mark
43.228	0	21614	Photo/HV mark
43.328	0	21664	Photo/HV mark
43.428	0	21714	Photo/HV mark
43.528	0	21764	Photo/HV mark
43.628	0	21814	Photo/HV mark
43.728	0	21864	Photo/HV mark
43.828	0	21914	Photo/HV mark
43.928	0	21964	Photo/HV mark
44.028	0	22014	Photo/HV mark
44.128	0	22064	Photo/HV mark
44.228	0	22114	Photo/HV mark
44.328	0	22164	Photo/HV mark
44.351	0	22175.5	closed eyes
44.428	0	22214	Photo/HV mark
44.528	0	22264	Photo/HV mark
44.628	0	22314	Photo/HV mark
44.728	0	22364	Photo/HV mark
44.828	0	22414	Photo/HV mark
44.928	0	22464	Photo/HV mark
45.028	0	22514	Photo/HV mark
45.128	0	22564	Photo/HV mark
45.228	0	22614	Photo/HV mark
45.328	0	22664	Photo/HV mark
45.428	0	22714	Photo/HV mark
45.528	0	22764	Photo/HV mark
45.628	0	22814	Photo/HV mark
45.728	0	22864	Photo/HV mark
45.828	0	22914	Photo/HV mark
45.928	0	22964	Photo/HV mark
46.028	0	23014	Photo/HV mark
46.128	0	23064	Photo/HV mark
46.228	0	23114	Photo/HV mark
46.328	0	23164	Photo/HV mark
46.428	0	23214	Photo/HV mark
