onset	duration	sample	value
0.046	0	23	Photo/HV mark
0.246	0	123	Photo/HV mark
0.446	0	223	Photo/HV mark
0.646	0	323	Photo/HV mark
0.846	0	423	Photo/HV mark
1.046	0	523	Photo/HV mark
1.246	0	623	Photo/HV mark
1.446	0	723	Photo/HV mark
11.446	0	5723	Photo/HV mark
11.472	0	5736	PHOTO 10Hz          
11.546	0	5773	Photo/HV mark
11.646	0	5823	Photo/HV mark
11.746	0	5873	Photo/HV mark
11.846	0	5923	Photo/HV mark
11.946	0	5973	Photo/HV mark
12.046	0	6023	Photo/HV mark
12.146	0	6073	Photo/HV mark
12.246	0	6123	Photo/HV mark
12.346	0	6173	Photo/HV mark
12.446	0	6223	Photo/HV mark
12.546	0	6273	Photo/HV mark
12.646	0	6323	Photo/HV mark
12.746	0	6373	Photo/HV mark
12.846	0	6423	Photo/HV mark
12.946	0	6473	Photo/HV mark
13.046	0	6523	Photo/HV mark
13.146	0	6573	Photo/HV mark
13.246	0	6623	Photo/HV mark
13.346	0	6673	Photo/HV mark
13.397	0	6698.5	open eyes
13.446	0	6723	Photo/HV mark
13.546	0	6773	Photo/HV mark
13.646	0	6823	Photo/HV mark
13.746	0	6873	Photo/HV mark
13.846	0	6923	Photo/HV mark
13.946	0	6973	Photo/HV mark
14.046	0	7023	Photo/HV mark
14.146	0	7073	Photo/HV mark
14.246	0	7123	Photo/HV mark
14.346	0	7173	Photo/HV mark
14.446	0	7223	Photo/HV mark
14.546	0	7273	Photo/HV mark
14.646	0	7323	Photo/HV mark
14.746	0	7373	Photo/HV mark
14.846	0	7423	Photo/HV mark
14.946	0	7473	Photo/HV mark
15.046	0	7523	Photo/HV mark
15.146	0	7573	Photo/HV mark
15.246	0	7623	Photo/HV mark
15.346	0	7673	Photo/HV mark
15.446	0	7723	Photo/HV mark
15.546	0	7773	Photo/HV mark
15.646	0	7823	Photo/HV mark
15.746	0	7873	Photo/HV mark
15.846	0	7923	Photo/HV mark
15.946	0	7973	Photo/HV mark
16.046	0	8023	Photo/HV mark
16.146	0	8073	Photo/HV mark
16.246	0	8123	Photo/HV mark
16.346	0	8173	Photo/HV mark
16.446	0	8223	Photo/HV mark
16.476	0	8238	closed eyes
16.546	0	8273	Photo/HV mark
16.646	0	8323	Photo/HV mark
16.746	0	8373	Photo/HV mark
16.846	0	8423	Photo/HV mark
16.946	0	8473	Photo/HV mark
17.046	0	8523	Photo/HV mark
17.146	0	8573	Photo/HV mark
17.246	0	8623	Photo/HV mark
17.346	0	8673	Photo/HV mark
17.446	0	8723	Photo/HV mark
17.546	0	8773	Photo/HV mark
17.646	0	8823	Photo/HV mark
17.746	0	8873	Photo/HV mark
17.846	0	8923	Photo/HV mark
17.946	0	8973	Photo/HV mark
18.046	0	9023	Photo/HV mark
18.146	0	9073	Photo/HV mark
18.246	0	9123	Photo/HV mark
18.346	0	9173	Photo/HV mark
18.446	0	9223	Photo/HV mark
18.546	0	9273	Photo/HV mark
18.646	0	9323	Photo/HV mark
18.746	0	9373	Photo/HV mark
18.846	0	9423	Photo/HV mark
18.946	0	9473	Photo/HV mark
19.044	0	9522	Photo/HV mark
19.144	0	9572	Photo/HV mark
19.244	0	9622	Photo/HV mark
19.344	0	9672	Photo/HV mark
19.444	0	9722	Photo/HV mark
19.544	0	9772	Photo/HV mark
19.644	0	9822	Photo/HV mark
19.744	0	9872	Photo/HV mark
19.844	0	9922	Photo/HV mark
19.944	0	9972	Photo/HV mark
20.044	0	10022	Photo/HV mark
20.144	0	10072	Photo/HV mark
20.244	0	10122	Photo/HV mark
20.344	0	10172	Photo/HV mark
20.444	0	10222	Photo/HV mark
20.544	0	10272	Photo/HV mark
20.644	0	10322	Photo/HV mark
20.744	0	10372	Photo/HV mark
20.844	0	10422	Photo/HV mark
20.944	0	10472	Photo/HV mark
21.044	0	10522	Photo/HV mark
21.144	0	10572	Photo/HV mark
21.244	0	10622	Photo/HV mark
21.344	0	10672	Photo/HV mark
21.444	0	10722	Photo/HV mark
31.444	0	15722	Photo/HV mark
31.489	0	15744.5	PHOTO 15Hz          
31.51	0	15755	Photo/HV mark
31.578	0	15789	Photo/HV mark
31.644	0	15822	Photo/HV mark
31.71	0	15855	Photo/HV mark
31.778	0	15889	Photo/HV mark
31.844	0	15922	Photo/HV mark
31.91	0	15955	Photo/HV mark
31.978	0	15989	Photo/HV mark
32.044	0	16022	Photo/HV mark
32.11	0	16055	Photo/HV mark
32.176	0	16088	Photo/HV mark
32.244	0	16122	Photo/HV mark
32.31	0	16155	Photo/HV mark
32.376	0	16188	Photo/HV mark
32.444	0	16222	Photo/HV mark
32.51	0	16255	Photo/HV mark
32.576	0	16288	Photo/HV mark
32.644	0	16322	Photo/HV mark
32.71	0	16355	Photo/HV mark
32.776	0	16388	Photo/HV mark
32.844	0	16422	Photo/HV mark
32.91	0	16455	Photo/HV mark
32.976	0	16488	Photo/HV mark
33.044	0	16522	Photo/HV mark
33.11	0	16555	Photo/HV mark
33.176	0	16588	Photo/HV mark
33.219	0	16609.5	open eyes
33.244	0	16622	Photo/HV mark
33.31	0	16655	Photo/HV mark
33.376	0	16688	Photo/HV mark
33.444	0	16722	Photo/HV mark
33.51	0	16755	Photo/HV mark
33.576	0	16788	Photo/HV mark
33.644	0	16822	Photo/HV mark
33.71	0	16855	Photo/HV mark
33.776	0	16888	Photo/HV mark
33.844	0	16922	Photo/HV mark
33.91	0	16955	Photo/HV mark
33.976	0	16988	Photo/HV mark
34.044	0	17022	Photo/HV mark
34.11	0	17055	Photo/HV mark
34.176	0	17088	Photo/HV mark
34.244	0	17122	Photo/HV mark
34.31	0	17155	Photo/HV mark
34.376	0	17188	Photo/HV mark
34.444	0	17222	Photo/HV mark
34.51	0	17255	Photo/HV mark
34.576	0	17288	Photo/HV mark
34.644	0	17322	Photo/HV mark
34.71	0	17355	Photo/HV mark
34.776	0	17388	Photo/HV mark
34.842	0	17421	Photo/HV mark
34.91	0	17455	Photo/HV mark
34.976	0	17488	Photo/HV mark
35.042	0	17521	Photo/HV mark
35.11	0	17555	Photo/HV mark
35.176	0	17588	Photo/HV mark
35.242	0	17621	Photo/HV mark
35.31	0	17655	Photo/HV mark
35.376	0	17688	Photo/HV mark
35.442	0	17721	Photo/HV mark
35.51	0	17755	Photo/HV mark
35.576	0	17788	Photo/HV mark
35.642	0	17821	Photo/HV mark
35.71	0	17855	Photo/HV mark
35.776	0	17888	Photo/HV mark
35.842	0	17921	Photo/HV mark
35.91	0	17955	Photo/HV mark
35.976	0	17988	Photo/HV mark
36.042	0	18021	Photo/HV mark
36.11	0	18055	Photo/HV mark
36.176	0	18088	Photo/HV mark
36.242	0	18121	Photo/HV mark
36.25	0	18125	closed eyes
36.31	0	18155	Photo/HV mark
36.376	0	18188	Photo/HV mark
36.442	0	18221	Photo/HV mark
36.51	0	18255	Photo/HV mark
36.576	0	18288	Photo/HV mark
36.642	0	18321	Photo/HV mark
36.71	0	18355	Photo/HV mark
36.776	0	18388	Photo/HV mark
36.842	0	18421	Photo/HV mark
36.91	0	18455	Photo/HV mark
36.976	0	18488	Photo/HV mark
37.042	0	18521	Photo/HV mark
37.11	0	18555	Photo/HV mark
37.176	0	18588	Photo/HV mark
37.242	0	18621	Photo/HV mark
37.31	0	18655	Photo/HV mark
37.376	0	18688	Photo/HV mark
37.442	0	18721	Photo/HV mark
37.508	0	18754	Photo/HV mark
37.576	0	18788	Photo/HV mark
37.642	0	18821	Photo/HV mark
37.708	0	18854	Photo/HV mark
37.776	0	18888	Photo/HV mark
37.842	0	18921	Photo/HV mark
37.908	0	18954	Photo/HV mark
37.976	0	18988	Photo/HV mark
38.042	0	19021	Photo/HV mark
38.108	0	19054	Photo/HV mark
38.176	0	19088	Photo/HV mark
38.242	0	19121	Photo/HV mark
38.308	0	19154	Photo/HV mark
38.376	0	19188	Photo/HV mark
38.442	0	19221	Photo/HV mark
38.508	0	19254	Photo/HV mark
38.576	0	19288	Photo/HV mark
38.642	0	19321	Photo/HV mark
38.708	0	19354	Photo/HV mark
38.776	0	19388	Photo/HV mark
38.842	0	19421	Photo/HV mark
38.908	0	19454	Photo/HV mark
38.976	0	19488	Photo/HV mark
39.042	0	19521	Photo/HV mark
39.108	0	19554	Photo/HV mark
39.176	0	19588	Photo/HV mark
39.242	0	19621	Photo/HV mark
39.308	0	19654	Photo/HV mark
39.376	0	19688	Photo/HV mark
39.442	0	19721	Photo/HV mark
39.508	0	19754	Photo/HV mark
39.576	0	19788	Photo/HV mark
39.642	0	19821	Photo/HV mark
39.708	0	19854	Photo/HV mark
39.776	0	19888	Photo/HV mark
39.842	0	19921	Photo/HV mark
39.908	0	19954	Photo/HV mark
39.976	0	19988	Photo/HV mark
40.042	0	20021	Photo/HV mark
40.108	0	20054	Photo/HV mark
40.174	0	20087	Photo/HV mark
40.242	0	20121	Photo/HV mark
40.308	0	20154	Photo/HV mark
40.374	0	20187	Photo/HV mark
40.442	0	20221	Photo/HV mark
40.508	0	20254	Photo/HV mark
40.574	0	20287	Photo/HV mark
40.642	0	20321	Photo/HV mark
40.708	0	20354	Photo/HV mark
40.774	0	20387	Photo/HV mark
40.842	0	20421	Photo/HV mark
40.908	0	20454	Photo/HV mark
40.974	0	20487	Photo/HV mark
41.042	0	20521	Photo/HV mark
41.108	0	20554	Photo/HV mark
41.174	0	20587	Photo/HV mark
41.242	0	20621	Photo/HV mark
41.308	0	20654	Photo/HV mark
41.374	0	20687	Photo/HV mark
41.442	0	20721	Photo/HV mark
51.442	0	25721	Photo/HV mark
51.492	0	25746	Photo/HV mark
51.509	0	25754.5	PHOTO 20Hz          
51.542	0	25771	Photo/HV mark
51.592	0	25796	Photo/HV mark
51.642	0	25821	Photo/HV mark
51.692	0	25846	Photo/HV mark
51.742	0	25871	Photo/HV mark
51.792	0	25896	Photo/HV mark
51.842	0	25921	Photo/HV mark
51.892	0	25946	Photo/HV mark
51.942	0	25971	Photo/HV mark
51.992	0	25996	Photo/HV mark
52.042	0	26021	Photo/HV mark
52.092	0	26046	Photo/HV mark
52.142	0	26071	Photo/HV mark
52.192	0	26096	Photo/HV mark
52.242	0	26121	Photo/HV mark
52.292	0	26146	Photo/HV mark
52.342	0	26171	Photo/HV mark
52.392	0	26196	Photo/HV mark
52.442	0	26221	Photo/HV mark
52.492	0	26246	Photo/HV mark
52.542	0	26271	Photo/HV mark
52.592	0	26296	Photo/HV mark
52.642	0	26321	Photo/HV mark
52.692	0	26346	Photo/HV mark
52.742	0	26371	Photo/HV mark
52.792	0	26396	Photo/HV mark
52.842	0	26421	Photo/HV mark
52.892	0	26446	Photo/HV mark
52.942	0	26471	Photo/HV mark
52.992	0	26496	Photo/HV mark
53.042	0	26521	Photo/HV mark
53.092	0	26546	Photo/HV mark
53.142	0	26571	Photo/HV mark
53.192	0	26596	Photo/HV mark
53.233	0	26616.5	open eyes
53.242	0	26621	Photo/HV mark
53.292	0	26646	Photo/HV mark
53.342	0	26671	Photo/HV mark
53.392	0	26696	Photo/HV mark
53.442	0	26721	Photo/HV mark
53.492	0	26746	Photo/HV mark
53.542	0	26771	Photo/HV mark
53.592	0	26796	Photo/HV mark
53.642	0	26821	Photo/HV mark
53.692	0	26846	Photo/HV mark
53.742	0	26871	Photo/HV mark
53.79	0	26895	Photo/HV mark
53.84	0	26920	Photo/HV mark
53.89	0	26945	Photo/HV mark
53.94	0	26970	Photo/HV mark
53.99	0	26995	Photo/HV mark
54.04	0	27020	Photo/HV mark
54.09	0	27045	Photo/HV mark
54.14	0	27070	Photo/HV mark
54.19	0	27095	Photo/HV mark
54.24	0	27120	Photo/HV mark
54.29	0	27145	Photo/HV mark
54.34	0	27170	Photo/HV mark
54.39	0	27195	Photo/HV mark
54.44	0	27220	Photo/HV mark
54.49	0	27245	Photo/HV mark
54.54	0	27270	Photo/HV mark
54.59	0	27295	Photo/HV mark
54.64	0	27320	Photo/HV mark
54.69	0	27345	Photo/HV mark
54.74	0	27370	Photo/HV mark
54.79	0	27395	Photo/HV mark
54.84	0	27420	Photo/HV mark
54.89	0	27445	Photo/HV mark
54.94	0	27470	Photo/HV mark
54.99	0	27495	Photo/HV mark
55.04	0	27520	Photo/HV mark
55.09	0	27545	Photo/HV mark
55.14	0	27570	Photo/HV mark
55.19	0	27595	Photo/HV mark
55.24	0	27620	Photo/HV mark
55.29	0	27645	Photo/HV mark
55.34	0	27670	Photo/HV mark
55.39	0	27695	Photo/HV mark
55.44	0	27720	Photo/HV mark
55.49	0	27745	Photo/HV mark
55.54	0	27770	Photo/HV mark
55.59	0	27795	Photo/HV mark
55.64	0	27820	Photo/HV mark
55.69	0	27845	Photo/HV mark
55.74	0	27870	Photo/HV mark
55.79	0	27895	Photo/HV mark
55.84	0	27920	Photo/HV mark
55.89	0	27945	Photo/HV mark
55.94	0	27970	Photo/HV mark
55.99	0	27995	Photo/HV mark
56.04	0	28020	Photo/HV mark
56.09	0	28045	Photo/HV mark
56.14	0	28070	Photo/HV mark
56.19	0	28095	Photo/HV mark
56.24	0	28120	Photo/HV mark
56.29	0	28145	Photo/HV mark
56.34	0	28170	Photo/HV mark
56.39	0	28195	Photo/HV mark
56.44	0	28220	Photo/HV mark
56.49	0	28245	Photo/HV mark
56.54	0	28270	Photo/HV mark
56.585	0	28292.5	closed eyes
56.59	0	28295	Photo/HV mark
56.64	0	28320	Photo/HV mark
56.69	0	28345	Photo/HV mark
56.74	0	28370	Photo/HV mark
56.79	0	28395	Photo/HV mark
56.84	0	28420	Photo/HV mark
56.89	0	28445	Photo/HV mark
56.94	0	28470	Photo/HV mark
56.99	0	28495	Photo/HV mark
57.04	0	28520	Photo/HV mark
57.09	0	28545	Photo/HV mark
57.14	0	28570	Photo/HV mark
57.19	0	28595	Photo/HV mark
57.24	0	28620	Photo/HV mark
57.29	0	28645	Photo/HV mark
57.34	0	28670	Photo/HV mark
57.39	0	28695	Photo/HV mark
57.44	0	28720	Photo/HV mark
57.49	0	28745	Photo/HV mark
57.54	0	28770	Photo/HV mark
57.59	0	28795	Photo/HV mark
57.64	0	28820	Photo/HV mark
57.69	0	28845	Photo/HV mark
57.74	0	28870	Photo/HV mark
57.79	0	28895	Photo/HV mark
57.84	0	28920	Photo/HV mark
57.89	0	28945	Photo/HV mark
57.94	0	28970	Photo/HV mark
57.99	0	28995	Photo/HV mark
58.04	0	29020	Photo/HV mark
58.09	0	29045	Photo/HV mark
58.14	0	29070	Photo/HV mark
58.19	0	29095	Photo/HV mark
58.24	0	29120	Photo/HV mark
58.29	0	29145	Photo/HV mark
58.34	0	29170	Photo/HV mark
58.39	0	29195	Photo/HV mark
58.44	0	29220	Photo/HV mark
58.49	0	29245	Photo/HV mark
58.54	0	29270	Photo/HV mark
58.59	0	29295	Photo/HV mark
58.638	0	29319	Photo/HV mark
58.688	0	29344	Photo/HV mark
58.738	0	29369	Photo/HV mark
58.788	0	29394	Photo/HV mark
58.838	0	29419	Photo/HV mark
58.888	0	29444	Photo/HV mark
58.938	0	29469	Photo/HV mark
58.988	0	29494	Photo/HV mark
59.038	0	29519	Photo/HV mark
59.088	0	29544	Photo/HV mark
59.138	0	29569	Photo/HV mark
59.188	0	29594	Photo/HV mark
59.238	0	29619	Photo/HV mark
59.288	0	29644	Photo/HV mark
59.338	0	29669	Photo/HV mark
59.388	0	29694	Photo/HV mark
59.438	0	29719	Photo/HV mark
59.488	0	29744	Photo/HV mark
59.538	0	29769	Photo/HV mark
59.588	0	29794	Photo/HV mark
59.638	0	29819	Photo/HV mark
59.688	0	29844	Photo/HV mark
59.738	0	29869	Photo/HV mark
59.788	0	29894	Photo/HV mark
59.838	0	29919	Photo/HV mark
59.888	0	29944	Photo/HV mark
59.938	0	29969	Photo/HV mark
59.988	0	29994	Photo/HV mark
60.038	0	30019	Photo/HV mark
60.088	0	30044	Photo/HV mark
60.138	0	30069	Photo/HV mark
60.188	0	30094	Photo/HV mark
60.238	0	30119	Photo/HV mark
60.288	0	30144	Photo/HV mark
60.338	0	30169	Photo/HV mark
60.388	0	30194	Photo/HV mark
60.438	0	30219	Photo/HV mark
60.488	0	30244	Photo/HV mark
60.538	0	30269	Photo/HV mark
60.588	0	30294	Photo/HV mark
60.638	0	30319	Photo/HV mark
60.688	0	30344	Photo/HV mark
60.738	0	30369	Photo/HV mark
60.788	0	30394	Photo/HV mark
60.838	0	30419	Photo/HV mark
60.888	0	30444	Photo/HV mark
60.938	0	30469	Photo/HV mark
60.988	0	30494	Photo/HV mark
61.038	0	30519	Photo/HV mark
61.088	0	30544	Photo/HV mark
61.138	0	30569	Photo/HV mark
61.188	0	30594	Photo/HV mark
61.238	0	30619	Photo/HV mark
61.288	0	30644	Photo/HV mark
61.338	0	30669	Photo/HV mark
61.388	0	30694	Photo/HV mark
61.438	0	30719	Photo/HV mark
124.643	0	62321.5	Y       
158.789	0	79394.5	Y       
192.153	0	96076.5	Y       
210.951	0	105475.5	open eyes
214.095	0	107047.5	closed eyes
216.927	0	108463.5	Swallowing
244.61	0	122305	RESET condition
244.612	0	122306	CAL mode
244.619	0	122309.5	PAT 2  CAL  
