onset	duration	sample	value
12.631	0	6315.5	PHOTO 5Hz           
12.634	0	6317	Photo/HV mark
12.834	0	6417	Photo/HV mark
13.034	0	6517	Photo/HV mark
13.234	0	6617	Photo/HV mark
13.434	0	6717	Photo/HV mark
13.634	0	6817	Photo/HV mark
13.834	0	6917	Photo/HV mark
14.034	0	7017	Photo/HV mark
14.234	0	7117	Photo/HV mark
14.434	0	7217	Photo/HV mark
14.634	0	7317	Photo/HV mark
14.834	0	7417	Photo/HV mark
15.034	0	7517	Photo/HV mark
15.059	0	7529.5	open eyes
15.234	0	7617	Photo/HV mark
15.434	0	7717	Photo/HV mark
15.634	0	7817	Photo/HV mark
15.834	0	7917	Photo/HV mark
16.032	0	8016	Photo/HV mark
16.232	0	8116	Photo/HV mark
16.432	0	8216	Photo/HV mark
16.632	0	8316	Photo/HV mark
16.832	0	8416	Photo/HV mark
17.032	0	8516	Photo/HV mark
17.232	0	8616	Photo/HV mark
17.432	0	8716	Photo/HV mark
17.632	0	8816	Photo/HV mark
17.832	0	8916	Photo/HV mark
18.032	0	9016	Photo/HV mark
18.232	0	9116	Photo/HV mark
18.432	0	9216	Photo/HV mark
18.632	0	9316	Photo/HV mark
18.832	0	9416	Photo/HV mark
19.032	0	9516	Photo/HV mark
19.232	0	9616	Photo/HV mark
19.432	0	9716	Photo/HV mark
19.632	0	9816	Photo/HV mark
19.832	0	9916	Photo/HV mark
20.032	0	10016	Photo/HV mark
20.232	0	10116	Photo/HV mark
20.432	0	10216	Photo/HV mark
20.571	0	10285.5	closed eyes
20.632	0	10316	Photo/HV mark
20.832	0	10416	Photo/HV mark
21.032	0	10516	Photo/HV mark
21.232	0	10616	Photo/HV mark
21.432	0	10716	Photo/HV mark
21.632	0	10816	Photo/HV mark
21.832	0	10916	Photo/HV mark
22.032	0	11016	Photo/HV mark
22.232	0	11116	Photo/HV mark
22.432	0	11216	Photo/HV mark
22.632	0	11316	Photo/HV mark
24.827	0	12413.5	Swallowing
32.632	0	16316	Photo/HV mark
32.656	0	16328	PHOTO 10Hz          
32.732	0	16366	Photo/HV mark
32.832	0	16416	Photo/HV mark
32.932	0	16466	Photo/HV mark
33.032	0	16516	Photo/HV mark
33.132	0	16566	Photo/HV mark
33.232	0	16616	Photo/HV mark
33.332	0	16666	Photo/HV mark
33.432	0	16716	Photo/HV mark
33.532	0	16766	Photo/HV mark
33.632	0	16816	Photo/HV mark
33.732	0	16866	Photo/HV mark
33.832	0	16916	Photo/HV mark
33.932	0	16966	Photo/HV mark
34.032	0	17016	Photo/HV mark
34.132	0	17066	Photo/HV mark
34.232	0	17116	Photo/HV mark
34.332	0	17166	Photo/HV mark
34.432	0	17216	Photo/HV mark
34.532	0	17266	Photo/HV mark
34.632	0	17316	Photo/HV mark
34.732	0	17366	Photo/HV mark
34.737	0	17368.5	open eyes
34.832	0	17416	Photo/HV mark
34.932	0	17466	Photo/HV mark
35.032	0	17516	Photo/HV mark
35.132	0	17566	Photo/HV mark
35.232	0	17616	Photo/HV mark
35.332	0	17666	Photo/HV mark
35.432	0	17716	Photo/HV mark
35.532	0	17766	Photo/HV mark
35.632	0	17816	Photo/HV mark
35.732	0	17866	Photo/HV mark
35.832	0	17916	Photo/HV mark
35.932	0	17966	Photo/HV mark
36.032	0	18016	Photo/HV mark
36.132	0	18066	Photo/HV mark
36.232	0	18116	Photo/HV mark
36.332	0	18166	Photo/HV mark
36.432	0	18216	Photo/HV mark
36.532	0	18266	Photo/HV mark
36.632	0	18316	Photo/HV mark
36.732	0	18366	Photo/HV mark
36.832	0	18416	Photo/HV mark
36.932	0	18466	Photo/HV mark
37.032	0	18516	Photo/HV mark
37.132	0	18566	Photo/HV mark
37.232	0	18616	Photo/HV mark
37.332	0	18666	Photo/HV mark
37.432	0	18716	Photo/HV mark
37.532	0	18766	Photo/HV mark
37.632	0	18816	Photo/HV mark
37.732	0	18866	Photo/HV mark
37.83	0	18915	Photo/HV mark
37.93	0	18965	Photo/HV mark
38.03	0	19015	Photo/HV mark
38.13	0	19065	Photo/HV mark
38.23	0	19115	Photo/HV mark
38.33	0	19165	Photo/HV mark
38.43	0	19215	Photo/HV mark
38.53	0	19265	Photo/HV mark
38.63	0	19315	Photo/HV mark
38.73	0	19365	Photo/HV mark
38.83	0	19415	Photo/HV mark
38.93	0	19465	Photo/HV mark
39.03	0	19515	Photo/HV mark
39.13	0	19565	Photo/HV mark
39.23	0	19615	Photo/HV mark
39.33	0	19665	Photo/HV mark
39.43	0	19715	Photo/HV mark
39.53	0	19765	Photo/HV mark
39.585	0	19792.5	closed eyes
39.63	0	19815	Photo/HV mark
39.73	0	19865	Photo/HV mark
39.83	0	19915	Photo/HV mark
39.93	0	19965	Photo/HV mark
40.03	0	20015	Photo/HV mark
40.13	0	20065	Photo/HV mark
40.23	0	20115	Photo/HV mark
40.33	0	20165	Photo/HV mark
40.43	0	20215	Photo/HV mark
40.53	0	20265	Photo/HV mark
40.63	0	20315	Photo/HV mark
40.73	0	20365	Photo/HV mark
40.83	0	20415	Photo/HV mark
40.93	0	20465	Photo/HV mark
41.03	0	20515	Photo/HV mark
41.13	0	20565	Photo/HV mark
41.23	0	20615	Photo/HV mark
41.33	0	20665	Photo/HV mark
41.43	0	20715	Photo/HV mark
41.53	0	20765	Photo/HV mark
41.63	0	20815	Photo/HV mark
41.73	0	20865	Photo/HV mark
41.83	0	20915	Photo/HV mark
41.93	0	20965	Photo/HV mark
42.03	0	21015	Photo/HV mark
42.13	0	21065	Photo/HV mark
42.23	0	21115	Photo/HV mark
42.296	0	21148	head movement
42.33	0	21165	Photo/HV mark
42.43	0	21215	Photo/HV mark
42.53	0	21265	Photo/HV mark
42.63	0	21315	Photo/HV mark
50.512	0	25256	Swallowing
52.63	0	26315	Photo/HV mark
52.644	0	26322	PHOTO 15Hz          
52.696	0	26348	Photo/HV mark
52.762	0	26381	Photo/HV mark
52.83	0	26415	Photo/HV mark
52.896	0	26448	Photo/HV mark
52.962	0	26481	Photo/HV mark
53.03	0	26515	Photo/HV mark
53.096	0	26548	Photo/HV mark
53.162	0	26581	Photo/HV mark
53.23	0	26615	Photo/HV mark
53.296	0	26648	Photo/HV mark
53.362	0	26681	Photo/HV mark
53.43	0	26715	Photo/HV mark
53.496	0	26748	Photo/HV mark
